0,0
0.018186,0
0.03917,0
0.059938,0
0.079194,0
0.09994,0
0.120188,0
0.139696,0
0.159176,0
0.180195,0
0.199701,0
0.225178,0
0.245696,0
0.265179,0
0.285695,0
0.305175,0
0.325703,0
0.345175,0
0.365698,0
0.385175,0
0.407181,0
0.425178,0
0.447186,0
0.465177,0
0.487188,0
0.50819,0
0.527191,0
0.548193,0
0.568445,0
0.587698,0
0.607945,0
0.628192,0
0.647182,0
0.668195,0
0.687193,0
0.7097,0
0.727186,0
0.749704,0
0.770196,0
0.789716,0
0.810206,0
0.829716,0
0.850206,0
0.869707,0
0.891714,0
0.911196,0
0.931709,0
0.9512,0
0.971826,0
0.9922,0
1.011138,0
1.033202,0
1.051201,0
1.072197,0
1.091452,0
1.113332,0
1.133846,0
1.15318,0
1.174204,0
1.193737,0
1.214199,0
1.233733,0
1.25333,0
1.274205,0
1.294459,0
1.31336,0
1.335407,0
1.353207,0
1.375711,0
1.395196,0
1.416208,0
1.435716,0
1.456209,0
1.475713,0
1.496206,0
1.515708,0
1.536203,-24.593903
1.555715,-30
1.576204,-30
1.595709,-30
1.617831,-30
1.635713,-30
1.65771,-30
1.67571,-30
1.697713,-30
1.718464,-30
1.737708,-30
1.758469,-30
1.777711,-30
1.798463,-20.636337
1.819179,-8.244957
1.838465,0.61454
1.859179,9.355122
1.878464,14.118446
1.899171,16.891403
1.919957,16.642036
1.939174,14.249733
1.959965,10.283783
1.979177,5.25872
1.999954,-0.174911
2.019174,-5.548164
2.039975,-10.379639
2.059175,-14.309097
2.079971,-16.996033
2.099174,-18.443115
2.121459,-18.613785
2.141346,-17.616722
2.161847,-15.742508
2.179717,-13.52327
2.20146,-10.433678
2.222223,-7.519623
2.241464,-4.747475
2.262219,-2.314857
2.281464,-0.372124
2.302222,1.023285
2.321481,1.811806
2.34221,2.055153
2.361462,1.781914
2.382222,1.757256
2.401464,1.842484
2.423747,1.706673
2.443172,1.412949
2.461232,1.033028
2.483751,0.596878
2.5032,0.164413
2.524225,-0.203171
2.543731,-0.499725
2.564229,-0.678581
2.583752,-0.748672
2.604229,-0.693947
2.623141,-0.547981
2.645224,-0.269096
2.664373,0.058876
2.685237,0.415611
2.703202,0.756012
2.725721,1.164726
2.745215,1.494385
2.765721,1.299484
2.785224,0.906471
2.805734,0.517349
2.825212,0.215088
2.846232,-0.029724
2.865724,-0.139351
2.885226,-0.154411
2.906234,-0.097115
2.926474,0.056084
2.94721,0.3172
2.96534,0.546303
2.987722,0.838814
3.007328,1.106285
3.028217,1.335175
3.047322,1.540932
3.068214,1.678925
3.087728,1.777649
3.10822,1.814857
3.127783,1.806496
3.147967,1.753738
3.168345,1.66758
3.187222,1.55912
3.209729,1.42511
3.229231,1.302055
3.247222,1.185944
3.269726,1.084007
3.290224,1.002991
3.309726,0.942162
3.330221,0.905113
3.349772,0.890236
3.369232,0.889832
3.39022,0.912956
3.411201,0.93792
3.42923,0.969017
3.450263,1.007233
3.471221,1.03553
3.491746,1.060974
3.51139,1.070419
3.53197,1.074554
3.551314,1.058266
3.571743,1.038597
3.591321,1.000092
3.612234,0.961899
3.631732,0.908676
3.651156,0.847763
3.671973,0.796532
3.691229,0.729332
3.712223,0.680824
3.733244,0.611198
3.751205,0.565704
3.773335,0.514206
3.794228,0.480957
3.813756,0.437073
3.833221,0.3992
3.854223,0.376617
3.873772,0.344254
3.89423,0.320534
3.914481,0.293297
3.933506,0.255035
3.954231,0.230904
3.973332,0.189522
3.995775,0.151382
4.013246,0.111305
4.03574,0.069969
4.055307,0.021614
4.076242,-0.014359
4.095792,-0.066193
4.115199,-0.120415
4.136241,-0.159897
4.155758,-0.213165
4.176241,-0.258919
4.197244,-0.322227
4.215194,-0.36689
4.235934,-0.408554
4.257744,-0.462357
4.277249,-0.514503
4.295203,-0.557182
4.317744,-0.600929
4.337229,-0.649933
4.35824,-0.683434
4.37775,-0.730606
4.397257,-0.776985
4.418221,-0.810616
4.438479,-0.849266
4.457522,-0.898811
4.478226,-0.93367
4.499303,-0.98597
4.517248,-1.023933
4.539732,-1.063576
4.559208,-1.107155
4.577334,-1.142532
4.599473,-1.185417
4.620238,-1.21759
4.639749,-1.259331
4.659194,-1.302269
4.680242,-1.332672
4.701202,-1.382179
4.719193,-1.414597
4.740243,-1.441719
4.761207,-1.486572
4.779181,-1.5187
4.801733,-1.55027
4.821241,-1.586296
4.842229,-1.611412
4.861742,-1.647606
4.8812,-1.682892
4.902238,-1.704498
4.921741,-1.738167
4.941206,-1.771072
4.962244,-1.791466
4.983206,-1.830681
5.00122,-1.855751
5.022233,-1.873547
5.043206,-1.909447
5.061225,-1.93121
5.083762,-1.954494
5.103187,-1.982311
5.121217,-1.996399
5.143764,-2.024536
5.163186,-2.050739
5.184447,-2.06461
5.20377,-2.089191
5.223203,-2.11441
5.244277,-2.126976
5.265318,-2.15527
5.283204,-2.173214
5.304246,-2.186687
5.325304,-2.212254
5.343183,-2.234001
5.370239,-2.24464
5.38975,-2.263699
5.409187,-2.284325
5.430227,-2.292374
5.451214,-2.314137
5.469241,-2.327682
5.490232,-2.334095
5.511224,-2.354858
5.529338,-2.365353
5.551752,-2.377159
5.571222,-2.391823
5.592234,-2.395969
5.61174,-2.410759
5.6314,-2.423836
5.652035,-2.429722
5.672359,-2.43845
5.693209,-2.454716
5.711221,-2.462788
5.732234,-2.466221
5.753215,-2.480915
5.771223,-2.488071
5.793798,-2.492939
5.813239,-2.502781
5.834239,-2.504444
5.85386,-2.512791
5.873205,-2.524326
5.894238,-2.524067
5.913788,-2.532749
5.933205,-2.540638
5.95424,-2.539196
5.975178,-2.551891
5.993214,-2.556
6.015767,-2.558208
6.03516,-2.565823
6.056239,-2.563637
6.075759,-2.570415
6.095181,-2.577019
6.116251,-2.574497
6.135756,-2.581711
6.155181,-2.58762
6.17624,-2.585712
6.197229,-2.593067
6.215168,-2.596294
6.236251,-2.592041
6.257236,-2.600487
6.275156,-2.604744
6.297746,-2.604679
6.317226,-2.609219
6.338239,-2.604305
6.357745,-2.610363
6.37721,-2.613422
6.398243,-2.610149
6.417745,-2.614273
6.437223,-2.619587
6.458241,-2.614796
6.479197,-2.623852
6.497232,-2.624214
6.51976,-2.621902
6.539181,-2.627583
6.557227,-2.627342
6.579749,-2.62627
6.599181,-2.631046
6.620011,-2.627773
6.639183,-2.633354
6.66027,-2.629112
6.679873,-2.631855
6.699434,-2.635815
6.72027,-2.631645
6.739386,-2.639332
6.75975,-2.63718
6.781754,-2.637974
6.801194,-2.642658
6.819235,-2.638451
6.841889,-2.641724
6.861239,-2.646187
6.882257,-2.641174
6.901753,-2.645111
6.922258,-2.644196
6.94252,-2.644264
6.963219,-2.653049
